WhiteName,WhiteNameHash,BlackName,BlackNameHash,WhiteResult,BlackResult,WhiteRank,BlackRank,Date,Round
tal mihail,2c981f45,botvinnik mikhail,f24deea3,1.0,0.0,0,0,1961.??.??,12
botvinnik mikhail,f24deea3,tal mihail,2c981f45,1.0,0.0,0,0,1961.??.??,13
tal mihail,2c981f45,botvinnik mikhail,f24deea3,0.5,0.5,0,0,1961.??.??,14
botvinnik mikhail,f24deea3,tal mihail,2c981f45,1.0,0.0,0,0,1961.??.??,15
tal mihail,2c981f45,botvinnik mikhail,f24deea3,0.5,0.5,0,0,1961.??.??,16
botvinnik mikhail,f24deea3,tal mihail,2c981f45,0.0,1.0,0,0,1961.??.??,17
tal mihail,2c981f45,botvinnik mikhail,f24deea3,0.0,1.0,0,0,1961.??.??,18
botvinnik mikhail,f24deea3,tal mihail,2c981f45,0.0,1.0,0,0,1961.??.??,19
tal mihail,2c981f45,botvinnik mikhail,f24deea3,0.5,0.5,0,0,1961.??.??,20
botvinnik mikhail,f24deea3,tal mihail,2c981f45,1.0,0.0,0,0,1961.??.??,21
petrosian tigran v,e7c69ccd,botvinnik mikhail,f24deea3,0.0,1.0,0,0,1963.??.??,1
botvinnik mikhail,f24deea3,petrosian tigran v,e7c69ccd,0.5,0.5,0,0,1963.??.??,2
petrosian tigran v,e7c69ccd,botvinnik mikhail,f24deea3,0.5,0.5,0,0,1963.??.??,3
botvinnik mikhail,f24deea3,petrosian tigran v,e7c69ccd,0.5,0.5,0,0,1963.??.??,4
petrosian tigran v,e7c69ccd,botvinnik mikhail,f24deea3,1.0,0.0,0,0,1963.??.??,5
botvinnik mikhail,f24deea3,petrosian tigran v,e7c69ccd,0.5,0.5,0,0,1963.??.??,6
petrosian tigran v,e7c69ccd,botvinnik mikhail,f24deea3,1.0,0.0,0,0,1963.??.??,7
botvinnik mikhail,f24deea3,petrosian tigran v,e7c69ccd,0.5,0.5,0,0,1963.??.??,8
petrosian tigran v,e7c69ccd,botvinnik mikhail,f24deea3,0.5,0.5,0,0,1963.??.??,9
botvinnik mikhail,f24deea3,petrosian tigran v,e7c69ccd,0.5,0.5,0,0,1963.??.??,10
petrosian tigran v,e7c69ccd,botvinnik mikhail,f24deea3,0.5,0.5,0,0,1963.??.??,11
botvinnik mikhail,f24deea3,petrosian tigran v,e7c69ccd,0.5,0.5,0,0,1963.??.??,12
petrosian tigran v,e7c69ccd,botvinnik mikhail,f24deea3,0.5,0.5,0,0,1963.??.??,13
botvinnik mikhail,f24deea3,petrosian tigran v,e7c69ccd,1.0,0.0,0,0,1963.??.??,14
petrosian tigran v,e7c69ccd,botvinnik mikhail,f24deea3,1.0,0.0,0,0,1963.??.??,15
botvinnik mikhail,f24deea3,petrosian tigran v,e7c69ccd,0.5,0.5,0,0,1963.??.??,16
petrosian tigran v,e7c69ccd,botvinnik mikhail,f24deea3,0.5,0.5,0,0,1963.??.??,17
botvinnik mikhail,f24deea3,petrosian tigran v,e7c69ccd,0.0,1.0,0,0,1963.??.??,18
petrosian tigran v,e7c69ccd,botvinnik mikhail,f24deea3,1.0,0.0,0,0,1963.??.??,19
botvinnik mikhail,f24deea3,petrosian tigran v,e7c69ccd,0.5,0.5,0,0,1963.??.??,20
petrosian tigran v,e7c69ccd,botvinnik mikhail,f24deea3,0.5,0.5,0,0,1963.??.??,21
botvinnik mikhail,f24deea3,petrosian tigran v,e7c69ccd,0.5,0.5,0,0,1963.??.??,22
spassky boris v,90ea4d9a,petrosian tigran v,e7c69ccd,0.5,0.5,0,0,1966.??.??,1
petrosian tigran v,e7c69ccd,spassky boris v,90ea4d9a,0.5,0.5,0,0,1966.??.??,2
spassky boris v,90ea4d9a,petrosian tigran v,e7c69ccd,0.5,0.5,0,0,1966.??.??,3
petrosian tigran v,e7c69ccd,spassky boris v,90ea4d9a,0.5,0.5,0,0,1966.??.??,4
spassky boris v,90ea4d9a,petrosian tigran v,e7c69ccd,0.5,0.5,0,0,1966.??.??,5
petrosian tigran v,e7c69ccd,spassky boris v,90ea4d9a,0.5,0.5,0,0,1966.??.??,6
spassky boris v,90ea4d9a,petrosian tigran v,e7c69ccd,0.0,1.0,0,0,1966.??.??,7
petrosian tigran v,e7c69ccd,spassky boris v,90ea4d9a,0.5,0.5,0,0,1966.??.??,8
spassky boris v,90ea4d9a,petrosian tigran v,e7c69ccd,0.5,0.5,0,0,1966.??.??,9
petrosian tigran v,e7c69ccd,spassky boris v,90ea4d9a,1.0,0.0,0,0,1966.??.??,10
spassky boris v,90ea4d9a,petrosian tigran v,e7c69ccd,0.5,0.5,0,0,1966.??.??,11
petrosian tigran v,e7c69ccd,spassky boris v,90ea4d9a,0.5,0.5,0,0,1966.??.??,12
spassky boris v,90ea4d9a,petrosian tigran v,e7c69ccd,1.0,0.0,0,0,1966.??.??,13
petrosian tigran v,e7c69ccd,spassky boris v,90ea4d9a,0.5,0.5,0,0,1966.??.??,14
spassky boris v,90ea4d9a,petrosian tigran v,e7c69ccd,0.5,0.5,0,0,1966.??.??,15
petrosian tigran v,e7c69ccd,spassky boris v,90ea4d9a,0.5,0.5,0,0,1966.??.??,16
spassky boris v,90ea4d9a,petrosian tigran v,e7c69ccd,0.5,0.5,0,0,1966.??.??,17
petrosian tigran v,e7c69ccd,spassky boris v,90ea4d9a,0.5,0.5,0,0,1966.??.??,18
spassky boris v,90ea4d9a,petrosian tigran v,e7c69ccd,1.0,0.0,0,0,1966.??.??,19
petrosian tigran v,e7c69ccd,spassky boris v,90ea4d9a,1.0,0.0,0,0,1966.??.??,20
spassky boris v,90ea4d9a,petrosian tigran v,e7c69ccd,0.5,0.5,0,0,1966.??.??,21
petrosian tigran v,e7c69ccd,spassky boris v,90ea4d9a,1.0,0.0,0,0,1966.??.??,22
spassky boris v,90ea4d9a,petrosian tigran v,e7c69ccd,1.0,0.0,0,0,1966.??.??,23
petrosian tigran v,e7c69ccd,spassky boris v,90ea4d9a,0.5,0.5,0,0,1966.??.??,24
spassky boris v,90ea4d9a,petrosian tigran v,e7c69ccd,0.0,1.0,0,0,1969.??.??,1
petrosian tigran v,e7c69ccd,spassky boris v,90ea4d9a,0.5,0.5,0,0,1969.??.??,2
spassky boris v,90ea4d9a,petrosian tigran v,e7c69ccd,0.5,0.5,0,0,1969.??.??,3
petrosian tigran v,e7c69ccd,spassky boris v,90ea4d9a,0.0,1.0,0,0,1969.??.??,4
spassky boris v,90ea4d9a,petrosian tigran v,e7c69ccd,1.0,0.0,0,0,1969.??.??,5
petrosian tigran v,e7c69ccd,spassky boris v,90ea4d9a,0.5,0.5,0,0,1969.??.??,6
spassky boris v,90ea4d9a,petrosian tigran v,e7c69ccd,0.5,0.5,0,0,1969.??.??,7
petrosian tigran v,e7c69ccd,spassky boris v,90ea4d9a,0.0,1.0,0,0,1969.??.??,8
spassky boris v,90ea4d9a,petrosian tigran v,e7c69ccd,0.5,0.5,0,0,1969.??.??,9
petrosian tigran v,e7c69ccd,spassky boris v,90ea4d9a,1.0,0.0,0,0,1969.??.??,10
spassky boris v,90ea4d9a,petrosian tigran v,e7c69ccd,0.0,1.0,0,0,1969.??.??,11
petrosian tigran v,e7c69ccd,spassky boris v,90ea4d9a,0.5,0.5,0,0,1969.??.??,12
spassky boris v,90ea4d9a,petrosian tigran v,e7c69ccd,0.5,0.5,0,0,1969.??.??,13
petrosian tigran v,e7c69ccd,spassky boris v,90ea4d9a,0.5,0.5,0,0,1969.??.??,14
spassky boris v,90ea4d9a,petrosian tigran v,e7c69ccd,0.5,0.5,0,0,1969.??.??,15
petrosian tigran v,e7c69ccd,spassky boris v,90ea4d9a,0.5,0.5,0,0,1969.??.??,16
spassky boris v,90ea4d9a,petrosian tigran v,e7c69ccd,1.0,0.0,0,0,1969.??.??,17
petrosian tigran v,e7c69ccd,spassky boris v,90ea4d9a,0.5,0.5,0,0,1969.??.??,18
spassky boris v,90ea4d9a,petrosian tigran v,e7c69ccd,1.0,0.0,0,0,1969.??.??,19
petrosian tigran v,e7c69ccd,spassky boris v,90ea4d9a,1.0,0.0,0,0,1969.??.??,20
spassky boris v,90ea4d9a,petrosian tigran v,e7c69ccd,1.0,0.0,0,0,1969.??.??,21
petrosian tigran v,e7c69ccd,spassky boris v,90ea4d9a,0.5,0.5,0,0,1969.??.??,22
spassky boris v,90ea4d9a,petrosian tigran v,e7c69ccd,0.5,0.5,0,0,1969.??.??,23
spassky boris v,90ea4d9a,fischer robert james,1422b303,1.0,0.0,2660,2785,1972.??.??,1
fischer robert james,1422b303,spassky boris v,90ea4d9a,0.0,1.0,2785,2660,1972.??.??,2
spassky boris v,90ea4d9a,fischer robert james,1422b303,0.0,1.0,2660,2785,1972.??.??,3
fischer robert james,1422b303,spassky boris v,90ea4d9a,0.5,0.5,2785,2660,1972.??.??,4
spassky boris v,90ea4d9a,fischer robert james,1422b303,0.0,1.0,2660,2785,1972.??.??,5
fischer robert james,1422b303,spassky boris v,90ea4d9a,1.0,0.0,2785,2660,1972.??.??,6
spassky boris v,90ea4d9a,fischer robert james,1422b303,0.5,0.5,2660,2785,1972.??.??,7
fischer robert james,1422b303,spassky boris v,90ea4d9a,1.0,0.0,2785,2660,1972.??.??,8
spassky boris v,90ea4d9a,fischer robert james,1422b303,0.5,0.5,2660,2785,1972.??.??,9
fischer robert james,1422b303,spassky boris v,90ea4d9a,1.0,0.0,2785,2660,1972.??.??,10
spassky boris v,90ea4d9a,fischer robert james,1422b303,1.0,0.0,2660,2785,1972.??.??,11
fischer robert james,1422b303,spassky boris v,90ea4d9a,0.5,0.5,2785,2660,1972.??.??,12
spassky boris v,90ea4d9a,fischer robert james,1422b303,0.0,1.0,2660,2785,1972.??.??,13
fischer robert james,1422b303,spassky boris v,90ea4d9a,0.5,0.5,2785,2660,1972.??.??,14
spassky boris v,90ea4d9a,fischer robert james,1422b303,0.5,0.5,2660,2785,1972.??.??,15
fischer robert james,1422b303,spassky boris v,90ea4d9a,0.5,0.5,2785,2660,1972.??.??,16
spassky boris v,90ea4d9a,fischer robert james,1422b303,0.5,0.5,2660,2785,1972.??.??,17
fischer robert james,1422b303,spassky boris v,90ea4d9a,0.5,0.5,2785,2660,1972.??.??,18
spassky boris v,90ea4d9a,fischer robert james,1422b303,0.5,0.5,2660,2785,1972.??.??,19
fischer robert james,1422b303,spassky boris v,90ea4d9a,0.5,0.5,2785,2660,1972.??.??,20
spassky boris v,90ea4d9a,fischer robert james,1422b303,0.0,1.0,2660,2785,1972.??.??,21
kortschnoj viktor,9be806ff,karpov anatoly,655bb864,0.5,0.5,2665,2725,1978.??.??,1
karpov anatoly,655bb864,kortschnoj viktor,9be806ff,0.5,0.5,2725,2665,1978.??.??,2
kortschnoj viktor,9be806ff,karpov anatoly,655bb864,0.5,0.5,2665,2725,1978.??.??,3
karpov anatoly,655bb864,kortschnoj viktor,9be806ff,0.5,0.5,2725,2665,1978.??.??,4
kortschnoj viktor,9be806ff,karpov anatoly,655bb864,0.5,0.5,2665,2725,1978.??.??,5
karpov anatoly,655bb864,kortschnoj viktor,9be806ff,0.5,0.5,2725,2665,1978.??.??,6
kortschnoj viktor,9be806ff,karpov anatoly,655bb864,0.5,0.5,2665,2725,1978.??.??,7
karpov anatoly,655bb864,kortschnoj viktor,9be806ff,1.0,0.0,2725,2665,1978.??.??,8
kortschnoj viktor,9be806ff,karpov anatoly,655bb864,0.5,0.5,2665,2725,1978.??.??,9
karpov anatoly,655bb864,kortschnoj viktor,9be806ff,0.5,0.5,2725,2665,1978.??.??,10
kortschnoj viktor,9be806ff,karpov anatoly,655bb864,1.0,0.0,2665,2725,1978.??.??,11
karpov anatoly,655bb864,kortschnoj viktor,9be806ff,0.5,0.5,2725,2665,1978.??.??,12
kortschnoj viktor,9be806ff,karpov anatoly,655bb864,0.0,1.0,2665,2725,1978.??.??,13
karpov anatoly,655bb864,kortschnoj viktor,9be806ff,1.0,0.0,2725,2665,1978.??.??,14
kortschnoj viktor,9be806ff,karpov anatoly,655bb864,0.5,0.5,2665,2725,1978.??.??,15
karpov anatoly,655bb864,kortschnoj viktor,9be806ff,0.5,0.5,2725,2665,1978.??.??,16
kortschnoj viktor,9be806ff,karpov anatoly,655bb864,0.0,1.0,2665,2725,1978.??.??,17
karpov anatoly,655bb864,kortschnoj viktor,9be806ff,0.5,0.5,2725,2665,1978.??.??,18
kortschnoj viktor,9be806ff,karpov anatoly,655bb864,0.5,0.5,2665,2725,1978.??.??,19
karpov anatoly,655bb864,kortschnoj viktor,9be806ff,0.5,0.5,2725,2665,1978.??.??,20
kortschnoj viktor,9be806ff,karpov anatoly,655bb864,1.0,0.0,2665,2725,1978.??.??,21
karpov anatoly,655bb864,kortschnoj viktor,9be806ff,0.5,0.5,2725,2665,1978.??.??,22
kortschnoj viktor,9be806ff,karpov anatoly,655bb864,0.5,0.5,2665,2725,1978.??.??,23
karpov anatoly,655bb864,kortschnoj viktor,9be806ff,0.5,0.5,2725,2665,1978.??.??,24
kortschnoj viktor,9be806ff,karpov anatoly,655bb864,0.5,0.5,2665,2725,1978.??.??,25
karpov anatoly,655bb864,kortschnoj viktor,9be806ff,0.5,0.5,2725,2665,1978.??.??,26
kortschnoj viktor,9be806ff,karpov anatoly,655bb864,0.0,1.0,2665,2725,1978.??.??,27
karpov anatoly,655bb864,kortschnoj viktor,9be806ff,0.0,1.0,2725,2665,1978.??.??,28
kortschnoj viktor,9be806ff,karpov anatoly,655bb864,1.0,0.0,2665,2725,1978.??.??,29
karpov anatoly,655bb864,kortschnoj viktor,9be806ff,0.5,0.5,2725,2665,1978.??.??,30
kortschnoj viktor,9be806ff,karpov anatoly,655bb864,1.0,0.0,2665,2725,1978.??.??,31
karpov anatoly,655bb864,kortschnoj viktor,9be806ff,1.0,0.0,2725,2665,1978.??.??,32
kortschnoj viktor,9be806ff,karpov anatoly,655bb864,0.0,1.0,2695,2700,1981.??.??,1
karpov anatoly,655bb864,kortschnoj viktor,9be806ff,1.0,0.0,2700,2695,1981.??.??,2
kortschnoj viktor,9be806ff,karpov anatoly,655bb864,0.5,0.5,2695,2700,1981.??.??,3
karpov anatoly,655bb864,kortschnoj viktor,9be806ff,1.0,0.0,2700,2695,1981.??.??,4
kortschnoj viktor,9be806ff,karpov anatoly,655bb864,0.5,0.5,2695,2700,1981.??.??,5
karpov anatoly,655bb864,kortschnoj viktor,9be806ff,0.0,1.0,2700,2695,1981.??.??,6
kortschnoj viktor,9be806ff,karpov anatoly,655bb864,1.0,0.0,2695,2700,1981.??.??,7
karpov anatoly,655bb864,kortschnoj viktor,9be806ff,0.5,0.5,2700,2695,1981.??.??,8
kortschnoj viktor,9be806ff,karpov anatoly,655bb864,0.0,1.0,2695,2700,1981.??.??,9
karpov anatoly,655bb864,kortschnoj viktor,9be806ff,0.5,0.5,2700,2695,1981.??.??,10
kortschnoj viktor,9be806ff,karpov anatoly,655bb864,0.5,0.5,2695,2700,1981.??.??,11
karpov anatoly,655bb864,kortschnoj viktor,9be806ff,0.5,0.5,2700,2695,1981.??.??,12
kortschnoj viktor,9be806ff,karpov anatoly,655bb864,1.0,0.0,2695,2700,1981.??.??,13
karpov anatoly,655bb864,kortschnoj viktor,9be806ff,1.0,0.0,2700,2695,1981.??.??,14
kortschnoj viktor,9be806ff,karpov anatoly,655bb864,0.5,0.5,2695,2700,1981.??.??,15
karpov anatoly,655bb864,kortschnoj viktor,9be806ff,0.5,0.5,2700,2695,1981.??.??,16
kortschnoj viktor,9be806ff,karpov anatoly,655bb864,0.5,0.5,2695,2700,1981.??.??,17
karpov anatoly,655bb864,kortschnoj viktor,9be806ff,1.0,0.0,2700,2695,1981.??.??,18
karpov anatoly,655bb864,kasparov gary,0dddc8c2,0.5,0.5,2705,2715,1984.??.??,1
kasparov gary,0dddc8c2,karpov anatoly,655bb864,0.5,0.5,2715,2705,1984.??.??,2
karpov anatoly,655bb864,kasparov gary,0dddc8c2,1.0,0.0,2705,2715,1984.??.??,3
kasparov gary,0dddc8c2,karpov anatoly,655bb864,0.5,0.5,2715,2705,1984.??.??,4
karpov anatoly,655bb864,kasparov gary,0dddc8c2,0.5,0.5,2705,2715,1984.??.??,5
kasparov gary,0dddc8c2,karpov anatoly,655bb864,0.0,1.0,2715,2705,1984.??.??,6
karpov anatoly,655bb864,kasparov gary,0dddc8c2,1.0,0.0,2705,2715,1984.??.??,7
kasparov gary,0dddc8c2,karpov anatoly,655bb864,0.5,0.5,2715,2705,1984.??.??,8
karpov anatoly,655bb864,kasparov gary,0dddc8c2,1.0,0.0,2705,2715,1984.??.??,9
kasparov gary,0dddc8c2,karpov anatoly,655bb864,0.5,0.5,2715,2705,1984.??.??,10
karpov anatoly,655bb864,kasparov gary,0dddc8c2,0.5,0.5,2705,2715,1984.??.??,11
kasparov gary,0dddc8c2,karpov anatoly,655bb864,0.5,0.5,2715,2705,1984.??.??,12
karpov anatoly,655bb864,kasparov gary,0dddc8c2,0.5,0.5,2705,2715,1984.??.??,13
kasparov gary,0dddc8c2,karpov anatoly,655bb864,0.5,0.5,2715,2705,1984.??.??,14
karpov anatoly,655bb864,kasparov gary,0dddc8c2,0.5,0.5,2705,2715,1984.??.??,15
kasparov gary,0dddc8c2,karpov anatoly,655bb864,0.5,0.5,2715,2705,1984.??.??,16
karpov anatoly,655bb864,kasparov gary,0dddc8c2,0.5,0.5,2705,2715,1984.??.??,17
kasparov gary,0dddc8c2,karpov anatoly,655bb864,0.5,0.5,2715,2705,1984.??.??,18
karpov anatoly,655bb864,kasparov gary,0dddc8c2,0.5,0.5,2705,2715,1984.??.??,19
kasparov gary,0dddc8c2,karpov anatoly,655bb864,0.5,0.5,2715,2705,1984.??.??,20
karpov anatoly,655bb864,kasparov gary,0dddc8c2,0.5,0.5,2705,2715,1984.??.??,21
kasparov gary,0dddc8c2,karpov anatoly,655bb864,0.5,0.5,2715,2705,1984.??.??,22
karpov anatoly,655bb864,kasparov gary,0dddc8c2,0.5,0.5,2705,2715,1984.??.??,23
kasparov gary,0dddc8c2,karpov anatoly,655bb864,0.5,0.5,2715,2705,1984.??.??,24
karpov anatoly,655bb864,kasparov gary,0dddc8c2,0.5,0.5,2705,2715,1984.??.??,25
kasparov gary,0dddc8c2,karpov anatoly,655bb864,0.5,0.5,2715,2705,1984.??.??,26
karpov anatoly,655bb864,kasparov gary,0dddc8c2,1.0,0.0,2705,2715,1984.??.??,27
kasparov gary,0dddc8c2,karpov anatoly,655bb864,0.5,0.5,2715,2705,1984.??.??,28
karpov anatoly,655bb864,kasparov gary,0dddc8c2,0.5,0.5,2705,2715,1984.??.??,29
kasparov gary,0dddc8c2,karpov anatoly,655bb864,0.5,0.5,2715,2705,1984.??.??,30
karpov anatoly,655bb864,kasparov gary,0dddc8c2,0.5,0.5,2705,2715,1984.??.??,31
kasparov gary,0dddc8c2,karpov anatoly,655bb864,1.0,0.0,2715,2705,1984.??.??,32
karpov anatoly,655bb864,kasparov gary,0dddc8c2,0.5,0.5,2705,2715,1984.??.??,33
kasparov gary,0dddc8c2,karpov anatoly,655bb864,0.5,0.5,2715,2705,1984.??.??,34
karpov anatoly,655bb864,kasparov gary,0dddc8c2,0.5,0.5,2705,2715,1984.??.??,35
kasparov gary,0dddc8c2,karpov anatoly,655bb864,0.5,0.5,2715,2705,1984.??.??,36
karpov anatoly,655bb864,kasparov gary,0dddc8c2,0.5,0.5,2705,2715,1984.??.??,37
kasparov gary,0dddc8c2,karpov anatoly,655bb864,0.5,0.5,2715,2705,1984.??.??,38
karpov anatoly,655bb864,kasparov gary,0dddc8c2,0.5,0.5,2705,2715,1984.??.??,39
kasparov gary,0dddc8c2,karpov anatoly,655bb864,0.5,0.5,2715,2705,1984.??.??,40
karpov anatoly,655bb864,kasparov gary,0dddc8c2,0.5,0.5,2705,2715,1984.??.??,41
kasparov gary,0dddc8c2,karpov anatoly,655bb864,0.5,0.5,2715,2705,1984.??.??,42
karpov anatoly,655bb864,kasparov gary,0dddc8c2,0.5,0.5,2705,2715,1984.??.??,43
kasparov gary,0dddc8c2,karpov anatoly,655bb864,0.5,0.5,2715,2705,1984.??.??,44
karpov anatoly,655bb864,kasparov gary,0dddc8c2,0.5,0.5,2705,2715,1984.??.??,45
kasparov gary,0dddc8c2,karpov anatoly,655bb864,0.5,0.5,2715,2705,1984.??.??,46
karpov anatoly,655bb864,kasparov gary,0dddc8c2,0.0,1.0,2705,2715,1984.??.??,47
kasparov gary,0dddc8c2,karpov anatoly,655bb864,1.0,0.0,2715,2705,1984.??.??,48
kasparov gary,0dddc8c2,karpov anatoly,655bb864,1.0,0.0,2700,2720,1985.??.??,1
karpov anatoly,655bb864,kasparov gary,0dddc8c2,0.5,0.5,2720,2700,1985.??.??,2
kasparov gary,0dddc8c2,karpov anatoly,655bb864,0.5,0.5,2700,2720,1985.??.??,3
karpov anatoly,655bb864,kasparov gary,0dddc8c2,1.0,0.0,2720,2700,1985.??.??,4
kasparov gary,0dddc8c2,karpov anatoly,655bb864,0.0,1.0,2700,2720,1985.??.??,5
karpov anatoly,655bb864,kasparov gary,0dddc8c2,0.5,0.5,2720,2700,1985.??.??,6
kasparov gary,0dddc8c2,karpov anatoly,655bb864,0.5,0.5,2700,2720,1985.??.??,7
karpov anatoly,655bb864,kasparov gary,0dddc8c2,0.5,0.5,2720,2700,1985.??.??,8
kasparov gary,0dddc8c2,karpov anatoly,655bb864,0.5,0.5,2700,2720,1985.??.??,9
karpov anatoly,655bb864,kasparov gary,0dddc8c2,0.5,0.5,2720,2700,1985.??.??,10
kasparov gary,0dddc8c2,karpov anatoly,655bb864,1.0,0.0,2700,2720,1985.??.??,11
karpov anatoly,655bb864,kasparov gary,0dddc8c2,0.5,0.5,2720,2700,1985.??.??,12
kasparov gary,0dddc8c2,karpov anatoly,655bb864,0.5,0.5,2700,2720,1985.??.??,13
karpov anatoly,655bb864,kasparov gary,0dddc8c2,0.5,0.5,2720,2700,1985.??.??,14
kasparov gary,0dddc8c2,karpov anatoly,655bb864,0.5,0.5,2700,2720,1985.??.??,15
karpov anatoly,655bb864,kasparov gary,0dddc8c2,0.0,1.0,2720,2700,1985.??.??,16
kasparov gary,0dddc8c2,karpov anatoly,655bb864,0.5,0.5,2700,2720,1985.??.??,17
karpov anatoly,655bb864,kasparov gary,0dddc8c2,0.5,0.5,2720,2700,1985.??.??,18
kasparov gary,0dddc8c2,karpov anatoly,655bb864,1.0,0.0,2700,2720,1985.??.??,19
karpov anatoly,655bb864,kasparov gary,0dddc8c2,0.5,0.5,2720,2700,1985.??.??,20
kasparov gary,0dddc8c2,karpov anatoly,655bb864,0.5,0.5,2700,2720,1985.??.??,21
karpov anatoly,655bb864,kasparov gary,0dddc8c2,1.0,0.0,2720,2700,1985.??.??,22
kasparov gary,0dddc8c2,karpov anatoly,655bb864,0.5,0.5,2700,2720,1985.??.??,23
karpov anatoly,655bb864,kasparov gary,0dddc8c2,0.0,1.0,2720,2700,1985.??.??,24
karpov anatoly,655bb864,kasparov gary,0dddc8c2,0.5,0.5,2705,2740,1986.??.??,1
kasparov gary,0dddc8c2,karpov anatoly,655bb864,0.5,0.5,2740,2705,1986.??.??,2
karpov anatoly,655bb864,kasparov gary,0dddc8c2,0.5,0.5,2705,2740,1986.??.??,3
kasparov gary,0dddc8c2,karpov anatoly,655bb864,1.0,0.0,2740,2705,1986.??.??,4
karpov anatoly,655bb864,kasparov gary,0dddc8c2,1.0,0.0,2705,2740,1986.??.??,5
kasparov gary,0dddc8c2,karpov anatoly,655bb864,0.5,0.5,2740,2705,1986.??.??,6
karpov anatoly,655bb864,kasparov gary,0dddc8c2,0.5,0.5,2705,2740,1986.??.??,7
kasparov gary,0dddc8c2,karpov anatoly,655bb864,1.0,0.0,2740,2705,1986.??.??,8
karpov anatoly,655bb864,kasparov gary,0dddc8c2,0.5,0.5,2705,2740,1986.??.??,9
kasparov gary,0dddc8c2,karpov anatoly,655bb864,0.5,0.5,2740,2705,1986.??.??,10
karpov anatoly,655bb864,kasparov gary,0dddc8c2,0.5,0.5,2705,2740,1986.??.??,11
kasparov gary,0dddc8c2,karpov anatoly,655bb864,0.5,0.5,2740,2705,1986.??.??,12
karpov anatoly,655bb864,kasparov gary,0dddc8c2,0.5,0.5,2705,2740,1986.??.??,13
kasparov gary,0dddc8c2,karpov anatoly,655bb864,1.0,0.0,2740,2705,1986.??.??,14
karpov anatoly,655bb864,kasparov gary,0dddc8c2,0.5,0.5,2705,2740,1986.??.??,15
kasparov gary,0dddc8c2,karpov anatoly,655bb864,1.0,0.0,2740,2705,1986.??.??,16
karpov anatoly,655bb864,kasparov gary,0dddc8c2,1.0,0.0,2705,2740,1986.??.??,17
kasparov gary,0dddc8c2,karpov anatoly,655bb864,0.0,1.0,2740,2705,1986.??.??,18
karpov anatoly,655bb864,kasparov gary,0dddc8c2,1.0,0.0,2705,2740,1986.??.??,19
kasparov gary,0dddc8c2,karpov anatoly,655bb864,0.5,0.5,2740,2705,1986.??.??,20
karpov anatoly,655bb864,kasparov gary,0dddc8c2,0.5,0.5,2705,2740,1986.??.??,21
kasparov gary,0dddc8c2,karpov anatoly,655bb864,1.0,0.0,2740,2705,1986.??.??,22
karpov anatoly,655bb864,kasparov gary,0dddc8c2,0.5,0.5,2705,2740,1986.??.??,23
kasparov gary,0dddc8c2,karpov anatoly,655bb864,0.5,0.5,2740,2705,1986.??.??,24
karpov anatoly,655bb864,kasparov gary,0dddc8c2,0.5,0.5,2700,2740,1987.??.??,1
kasparov gary,0dddc8c2,karpov anatoly,655bb864,0.0,1.0,2740,2700,1987.??.??,2
karpov anatoly,655bb864,kasparov gary,0dddc8c2,0.5,0.5,2700,2740,1987.??.??,3
kasparov gary,0dddc8c2,karpov anatoly,655bb864,1.0,0.0,2740,2700,1987.??.??,4
karpov anatoly,655bb864,kasparov gary,0dddc8c2,1.0,0.0,2700,2740,1987.??.??,5
kasparov gary,0dddc8c2,karpov anatoly,655bb864,0.5,0.5,2740,2700,1987.??.??,6
karpov anatoly,655bb864,kasparov gary,0dddc8c2,0.5,0.5,2700,2740,1987.??.??,7
kasparov gary,0dddc8c2,karpov anatoly,655bb864,1.0,0.0,2740,2700,1987.??.??,8
karpov anatoly,655bb864,kasparov gary,0dddc8c2,0.5,0.5,2700,2740,1987.??.??,9
kasparov gary,0dddc8c2,karpov anatoly,655bb864,0.5,0.5,2740,2700,1987.??.??,10
karpov anatoly,655bb864,kasparov gary,0dddc8c2,0.0,1.0,2700,2740,1987.??.??,11
kasparov gary,0dddc8c2,karpov anatoly,655bb864,0.5,0.5,2740,2700,1987.??.??,12
karpov anatoly,655bb864,kasparov gary,0dddc8c2,0.5,0.5,2700,2740,1987.??.??,13
kasparov gary,0dddc8c2,karpov anatoly,655bb864,0.5,0.5,2740,2700,1987.??.??,14
karpov anatoly,655bb864,kasparov gary,0dddc8c2,0.5,0.5,2700,2740,1987.??.??,15
kasparov gary,0dddc8c2,karpov anatoly,655bb864,0.0,1.0,2740,2700,1987.??.??,16
karpov anatoly,655bb864,kasparov gary,0dddc8c2,0.5,0.5,2700,2740,1987.??.??,17
kasparov gary,0dddc8c2,karpov anatoly,655bb864,0.5,0.5,2740,2700,1987.??.??,18
karpov anatoly,655bb864,kasparov gary,0dddc8c2,0.5,0.5,2700,2740,1987.??.??,19
kasparov gary,0dddc8c2,karpov anatoly,655bb864,0.5,0.5,2740,2700,1987.??.??,20
karpov anatoly,655bb864,kasparov gary,0dddc8c2,0.5,0.5,2700,2740,1987.??.??,21
kasparov gary,0dddc8c2,karpov anatoly,655bb864,0.5,0.5,2740,2700,1987.??.??,22
karpov anatoly,655bb864,kasparov gary,0dddc8c2,1.0,0.0,2700,2740,1987.??.??,23
kasparov gary,0dddc8c2,karpov anatoly,655bb864,1.0,0.0,2740,2700,1987.??.??,24
